utime Server CPU Memory Users
1447781760 lon-bc-sg-02 26 23 3330
1447781760 tok-bc-ce-01 0 32 28
1447781760 tok-bc-ce-02 1 24 21
1447781760 tok-bc-sg-01 3 21 83
1447781760 snd-bc-sg-01 12 25 464
1447781760 snd-bc-sg-02 10 23 453
1447781760 bos-bc-ce-03 1 17 2
1447781760 bos-bc-ce-04 1 24 0
1447781760 bos-bc-drp-01 31 58 13289
1447781760 bos-bc-drp-02 29 58 13268
1447781760 bos-bc-rp-01 6 18 59
1447781760 bos-bc-sg-01 40 29 4472
1447781760 bos-bc-sg-02 46 25 4116
1447781760 bos-bc-sg-03 44 25 3994
1447781760 sng-bc-ce-01 1 25 81
1447781760 sng-bc-ce-02 1 25 65
1447781760 sng-bc-sg-01 2 18 189
1447781760 sng-bc-sg-02 8 24 1313
1447781760 kor-bc-ce-01 1 46 33
1447781760 kor-bc-ce-02 1 42 10
1447781760 nyc-bc-ce-05 1 15 4
1447781760 nyc-bc-ce-06 0 30 1
1447781760 nyc-bc-drp-01 0 20 1
1447781760 nyc-bc-drp-02 0 20 1
1447781760 nyc-bc-rp-01 0 24 0
1447781760 nyc-bc-rp-02 0 16 0
1447781760 nyc-bc-sg-01 53 27 5346
1447781760 nyc-bc-sg-02 64 28 5329
1447781760 nyc-bc-sg-03 57 28 5247
1447781760 syd-bc-ce-01 2 52 72
1447781760 syd-bc-ce-02 1 48 26
1447781820 chn-bc-ce-01 0 41 0
1447781820 chn-bc-ce-02 1 40 0
1447781820 chn-bc-ce-03 0 30 39
1447781820 chn-bc-sg-01 3 22 301
1447781820 chn-bc-sg-02 1 21 250
1447781820 lon-bc-sg-01 26 23 3452
1447781820 lon-bc-sg-02 24 23 3317
1447781820 tok-bc-ce-01 0 32 28
1447781820 tok-bc-ce-02 1 24 22
1447781820 tok-bc-sg-01 3 21 81
1447781820 snd-bc-sg-01 11 25 458
1447781820 snd-bc-sg-02 9 23 449
1447781820 bos-bc-ce-03 1 17 3
1447781820 bos-bc-ce-04 1 24 0
1447781820 bos-bc-drp-01 30 58 13271
1447781820 bos-bc-drp-02 29 58 13224
1447781820 bos-bc-rp-01 2 18 60
1447781820 bos-bc-sg-01 40 29 4464
1447781820 bos-bc-sg-02 46 25 4152
1447781820 bos-bc-sg-03 43 25 4023
1447781820 sng-bc-ce-01 1 25 78
1447781820 sng-bc-ce-02 1 26 58
1447781820 sng-bc-sg-01 2 18 185
1447781820 sng-bc-sg-02 8 24 1303
1447781820 kor-bc-ce-01 1 46 31
1447781820 kor-bc-ce-02 1 42 12
1447781820 nyc-bc-ce-05 1 15 3
1447781820 nyc-bc-ce-06 0 30 1
1447781820 nyc-bc-drp-01 0 20 1
1447781820 nyc-bc-drp-02 0 20 1
1447781820 nyc-bc-rp-01 0 24 0
1447781820 nyc-bc-rp-02 0 16 0
1447781820 nyc-bc-sg-01 53 26 5396
1447781820 nyc-bc-sg-02 62 28 5343
1447781820 nyc-bc-sg-03 55 27 5212
1447781820 syd-bc-ce-01 1 52 70
1447781820 syd-bc-ce-02 1 48 17
1447781880 chn-bc-ce-01 0 41 0
1447781880 chn-bc-ce-02 0 40 0
1447781880 chn-bc-ce-03 0 30 33
1447781880 chn-bc-sg-01 3 22 293
1447781880 chn-bc-sg-02 1 21 254
1447781880 lon-bc-sg-01 25 23 3407
1447781880 lon-bc-sg-02 24 23 3291
1447781880 tok-bc-ce-01 0 32 28
1447781880 tok-bc-ce-02 1 24 23
1447781880 tok-bc-sg-01 3 21 74
1447781880 snd-bc-sg-01 8 24 476
1447781880 snd-bc-sg-02 11 23 456
1447781880 bos-bc-ce-03 1 17 3
1447781880 bos-bc-ce-04 1 24 0
1447781880 bos-bc-drp-01 30 58 13381
1447781880 bos-bc-drp-02 31 58 13327
1447781880 bos-bc-rp-01 1 18 56
1447781880 bos-bc-sg-01 43 29 4460
1447781880 bos-bc-sg-02 48 25 4058
1447781880 bos-bc-sg-03 44 24 3957
1447781880 sng-bc-ce-01 1 25 76
1447781880 sng-bc-ce-02 1 25 62
1447781880 sng-bc-sg-01 2 18 188
1447781880 sng-bc-sg-02 9 24 1301
1447781880 kor-bc-ce-01 1 46 31
1447781880 kor-bc-ce-02 1 42 15
1447781880 nyc-bc-ce-05 1 15 4
1447781880 nyc-bc-ce-06 0 30 2
1447781880 nyc-bc-drp-01 0 20 0
1447781880 nyc-bc-drp-02 0 20 1
1447781880 nyc-bc-rp-01 0 24 0
1447781880 nyc-bc-rp-02 0 16 0
1447781880 nyc-bc-sg-01 54 26 5343
1447781880 nyc-bc-sg-02 66 28 5350
1447781880 nyc-bc-sg-03 54 28 5159
1447781880 syd-bc-ce-01 1 52 71
1447781880 syd-bc-ce-02 1 48 14
1447781940 chn-bc-ce-01 0 41 2
1447781940 chn-bc-ce-02 0 40 2
1447781940 chn-bc-ce-03 0 30 32
1447781940 chn-bc-sg-01 3 22 285
1447781940 chn-bc-sg-02 1 21 247
1447781940 lon-bc-sg-01 25 23 3385
1447781940 lon-bc-sg-02 23 23 3280
1447781940 tok-bc-ce-01 0 32 32
1447781940 tok-bc-ce-02 1 24 26
1447781940 tok-bc-sg-01 3 21 80
1447781940 snd-bc-sg-01 11 25 482
1447781940 snd-bc-sg-02 13 23 460
1447781940 bos-bc-ce-03 1 17 4
1447781940 bos-bc-ce-04 1 24 0
1447781940 bos-bc-drp-01 31 58 13346
1447781940 bos-bc-drp-02 31 58 13310
1447781940 bos-bc-rp-01 2 18 51
1447781940 bos-bc-sg-01 43 29 4446
1447781940 bos-bc-sg-02 45 25 4085
1447781940 bos-bc-sg-03 43 25 3956
1447781940 sng-bc-ce-01 1 25 67
1447781940 sng-bc-ce-02 1 25 69
1447781940 sng-bc-sg-01 2 18 190
1447781940 sng-bc-sg-02 8 24 1316
1447781940 kor-bc-ce-01 1 46 35
1447781940 kor-bc-ce-02 3 42 15
1447781940 nyc-bc-ce-05 1 15 7
1447781940 nyc-bc-ce-06 0 30 4
1447781940 nyc-bc-drp-01 0 20 1
1447781940 nyc-bc-drp-02 0 20 2
1447781940 nyc-bc-rp-01 0 24 0
1447781940 nyc-bc-rp-02 0 16 0
1447781940 nyc-bc-sg-01 51 27 5370
1447781940 nyc-bc-sg-02 64 28 5380
1447781940 nyc-bc-sg-03 52 27 5195
1447781940 syd-bc-ce-01 1 52 77
1447781940 syd-bc-ce-02 1 48 16
1447782000 chn-bc-ce-01 1 41 2
1447782000 chn-bc-ce-02 0 40 2
1447782000 chn-bc-ce-03 0 30 25
1447782000 chn-bc-sg-01 3 22 285
1447782000 chn-bc-sg-02 1 21 242
1447782000 lon-bc-sg-01 26 23 3347
1447782000 lon-bc-sg-02 24 23 3258
1447782000 tok-bc-ce-01 0 33 30
1447782000 tok-bc-ce-02 1 24 23
1447782000 tok-bc-sg-01 3 21 77
1447782000 snd-bc-sg-01 10 25 487
1447782000 snd-bc-sg-02 9 23 446
1447782000 bos-bc-ce-03 1 17 4
1447782000 bos-bc-ce-04 1 24 0
1447782000 bos-bc-drp-01 32 58 13333
1447782000 bos-bc-drp-02 30 58 13318
1447782000 bos-bc-rp-01 1 18 51
1447782000 bos-bc-sg-01 42 29 4455
1447782000 bos-bc-sg-02 44 25 4058
1447782000 bos-bc-sg-03 44 25 4018
1447782000 sng-bc-ce-01 1 25 72
1447782000 sng-bc-ce-02 1 25 66
1447782000 sng-bc-sg-01 2 18 191
1447782000 sng-bc-sg-02 8 24 1289
1447782000 kor-bc-ce-01 1 46 35
1447782000 kor-bc-ce-02 1 42 11
1447782000 nyc-bc-ce-05 1 15 6
1447782000 nyc-bc-ce-06 0 30 3
1447782000 nyc-bc-drp-01 0 20 1
1447782000 nyc-bc-drp-02 0 20 1
1447782000 nyc-bc-rp-01 1 24 0
1447782000 nyc-bc-rp-02 0 16 0
1447782000 nyc-bc-sg-01 55 27 5366
1447782000 nyc-bc-sg-02 64 28 5373
1447782000 nyc-bc-sg-03 54 27 5210
1447782000 syd-bc-ce-01 1 52 76
1447782000 syd-bc-ce-02 1 48 20
1447782060 chn-bc-ce-01 0 41 1
1447782060 chn-bc-ce-02 0 40 1
1447782060 chn-bc-ce-03 0 30 26
1447782060 chn-bc-sg-01 4 22 277
1447782060 chn-bc-sg-02 1 22 247
1447782060 lon-bc-sg-01 23 23 3355
1447782060 lon-bc-sg-02 23 23 3212
1447782060 tok-bc-ce-01 0 32 26
1447782060 tok-bc-ce-02 1 24 19
1447782060 tok-bc-sg-01 3 21 71
1447782060 snd-bc-sg-01 10 24 476
1447782060 snd-bc-sg-02 9 23 450
1447782060 bos-bc-ce-03 1 17 3
1447782060 bos-bc-ce-04 1 24 0
1447782060 bos-bc-drp-01 32 58 13321
1447782060 bos-bc-drp-02 30 58 13241
1447782060 bos-bc-rp-01 1 18 48
1447782060 bos-bc-sg-01 40 29 4444
1447782060 bos-bc-sg-02 43 25 4063
1447782060 bos-bc-sg-03 43 25 3958
1447782060 sng-bc-ce-01 1 25 77
1447782060 sng-bc-ce-02 1 25 62
1447782060 sng-bc-sg-01 2 18 192
1447782060 sng-bc-sg-02 7 24 1296
1447782060 kor-bc-ce-01 1 46 38
1447782060 kor-bc-ce-02 1 42 13
1447782060 nyc-bc-ce-05 1 15 4
1447782060 nyc-bc-ce-06 0 30 1
1447782060 nyc-bc-drp-01 0 20 0
1447782060 nyc-bc-drp-02 0 20 0
1447782060 nyc-bc-rp-01 0 24 0
1447782060 nyc-bc-rp-02 0 16 0
1447782060 nyc-bc-sg-01 53 27 5347
1447782060 nyc-bc-sg-02 67 28 5344
1447782060 nyc-bc-sg-03 53 27 5135
1447782060 syd-bc-ce-01 1 52 75
1447782060 syd-bc-ce-02 1 48 18
1447782120 chn-bc-ce-01 0 41 1
1447782120 chn-bc-ce-02 0 40 1
1447782120 chn-bc-ce-03 0 30 24
1447782120 chn-bc-sg-01 4 22 271
1447782120 chn-bc-sg-02 1 21 240
1447782120 lon-bc-sg-01 23 23 3311
1447782120 lon-bc-sg-02 25 23 3204
1447782120 tok-bc-ce-01 0 32 23
1447782120 tok-bc-ce-02 1 24 16
1447782120 tok-bc-sg-01 3 21 70
1447782120 snd-bc-sg-01 10 24 466
1447782120 snd-bc-sg-02 10 23 450
1447782120 bos-bc-ce-03 1 17 3
1447782120 bos-bc-ce-04 1 24 0
1447782120 bos-bc-drp-01 32 58 13308
1447782120 bos-bc-drp-02 28 58 13328
1447782120 bos-bc-rp-01 1 18 56
1447782120 bos-bc-sg-01 42 29 4454
1447782120 bos-bc-sg-02 45 25 4064
1447782120 bos-bc-sg-03 41 25 3918
1447782120 sng-bc-ce-01 1 25 70
1447782120 sng-bc-ce-02 1 25 69
1447782120 sng-bc-sg-01 2 18 189
1447782120 sng-bc-sg-02 7 24 1283
1447782120 kor-bc-ce-01 1 46 37
1447782120 kor-bc-ce-02 1 42 14
1447782120 nyc-bc-ce-05 1 15 4
1447782120 nyc-bc-ce-06 0 30 1
1447782120 nyc-bc-drp-01 0 20 0
1447782120 nyc-bc-drp-02 0 20 0
1447782120 nyc-bc-rp-01 0 24 0
1447782120 nyc-bc-rp-02 0 16 0
1447782120 nyc-bc-sg-01 55 27 5386
1447782120 nyc-bc-sg-02 67 28 5360
1447782120 nyc-bc-sg-03 51 27 5140
1447782120 syd-bc-ce-01 1 52 73
1447782120 syd-bc-ce-02 1 48 13
1447782180 chn-bc-ce-01 0 41 1
1447782180 chn-bc-ce-02 0 40 1
1447782180 chn-bc-ce-03 0 30 27
1447782180 chn-bc-sg-01 4 22 261
1447782180 chn-bc-sg-02 1 21 234
1447782180 lon-bc-sg-01 23 23 3274
1447782180 lon-bc-sg-02 27 23 3195
1447782180 tok-bc-ce-01 0 32 22
1447782180 tok-bc-ce-02 1 24 18
1447782180 tok-bc-sg-01 3 21 71
1447782180 snd-bc-sg-01 11 25 491
1447782180 snd-bc-sg-02 10 23 449
1447782180 bos-bc-ce-03 1 17 3
1447782180 bos-bc-ce-04 1 24 0
1447782180 bos-bc-drp-01 34 58 13252
1447782180 bos-bc-drp-02 30 58 13132
1447782180 bos-bc-rp-01 1 18 47
1447782180 bos-bc-sg-01 42 29 4428
1447782180 bos-bc-sg-02 49 25 4047
1447782180 bos-bc-sg-03 41 25 3920
1447782180 sng-bc-ce-01 1 25 69
1447782180 sng-bc-ce-02 1 25 70
1447782180 sng-bc-sg-01 2 18 189
1447782180 sng-bc-sg-02 8 24 1294
1447782180 kor-bc-ce-01 1 46 35
1447782180 kor-bc-ce-02 1 42 11
1447782180 nyc-bc-ce-05 1 15 4
1447782180 nyc-bc-ce-06 0 30 2
1447782180 nyc-bc-drp-01 0 20 1
1447782180 nyc-bc-drp-02 0 20 1
1447782180 nyc-bc-rp-01 0 24 0
1447782180 nyc-bc-rp-02 0 16 0
1447782180 nyc-bc-sg-01 51 26 5349
1447782180 nyc-bc-sg-02 61 28 5311
1447782180 nyc-bc-sg-03 52 27 5190
1447782180 syd-bc-ce-01 1 52 67
1447782180 syd-bc-ce-02 1 48 16
1447782240 chn-bc-ce-01 0 41 2
1447782240 chn-bc-ce-02 0 40 2
1447782240 chn-bc-ce-03 0 30 34
1447782240 chn-bc-sg-01 4 22 264
1447782240 chn-bc-sg-02 1 21 244
1447782240 lon-bc-sg-01 23 23 3288
1447782240 lon-bc-sg-02 27 23 3200
1447782240 tok-bc-ce-01 0 32 26
1447782240 tok-bc-ce-02 1 24 22
1447782240 tok-bc-sg-01 3 21 75
1447782240 snd-bc-sg-01 11 25 482
1447782240 snd-bc-sg-02 9 23 435
1447782240 bos-bc-ce-03 1 17 4
1447782240 bos-bc-ce-04 1 24 0
1447782240 bos-bc-drp-01 31 57 13174
1447782240 bos-bc-drp-02 30 57 13093
1447782240 bos-bc-rp-01 1 18 55
1447782240 bos-bc-sg-01 43 29 4450
1447782240 bos-bc-sg-02 44 25 4082
1447782240 bos-bc-sg-03 43 25 3978
1447782240 sng-bc-ce-01 1 25 77
1447782240 sng-bc-ce-02 1 25 69
1447782240 sng-bc-sg-01 2 18 188
1447782240 sng-bc-sg-02 8 24 1291
1447782240 kor-bc-ce-01 1 46 32
1447782240 kor-bc-ce-02 1 42 13
1447782240 nyc-bc-ce-05 1 15 7
1447782240 nyc-bc-ce-06 0 30 4
1447782240 nyc-bc-drp-01 0 20 2
1447782240 nyc-bc-drp-02 0 20 1
1447782240 nyc-bc-rp-01 0 24 0
1447782240 nyc-bc-rp-02 0 16 2
1447782240 nyc-bc-sg-01 53 26 5269
1447782240 nyc-bc-sg-02 62 28 5293
1447782240 nyc-bc-sg-03 55 28 5182
1447782240 syd-bc-ce-01 1 52 73
1447782240 syd-bc-ce-02 1 48 21
1447782300 chn-bc-ce-01 0 41 2
1447782300 chn-bc-ce-02 0 40 2
1447782300 chn-bc-ce-03 0 30 33
1447782300 chn-bc-sg-01 2 22 270
1447782300 chn-bc-sg-02 1 22 255
1447782300 lon-bc-sg-01 23 23 3276
1447782300 lon-bc-sg-02 25 23 3200
1447782300 tok-bc-ce-01 0 33 28
1447782300 tok-bc-ce-02 1 24 22
1447782300 tok-bc-sg-01 3 21 77
1447782300 snd-bc-sg-01 9 24 490
1447782300 snd-bc-sg-02 6 23 431
1447782300 bos-bc-ce-03 1 17 4
1447782300 bos-bc-ce-04 1 24 0
1447782300 bos-bc-drp-01 33 58 13794
1447782300 bos-bc-drp-02 31 58 13755
1447782300 bos-bc-rp-01 1 18 47
1447782300 bos-bc-sg-01 42 29 4454
1447782300 bos-bc-sg-02 41 25 4113
1447782300 bos-bc-sg-03 41 25 4057
1447782300 sng-bc-ce-01 1 25 82
1447782300 sng-bc-ce-02 1 25 68
1447782300 sng-bc-sg-01 2 18 192
1447782300 sng-bc-sg-02 8 24 1301
1447782300 kor-bc-ce-01 1 46 33
1447782300 kor-bc-ce-02 1 42 14
1447782300 nyc-bc-ce-05 1 15 6
1447782300 nyc-bc-ce-06 0 30 4
1447782300 nyc-bc-drp-01 0 20 2
1447782300 nyc-bc-drp-02 0 20 1
1447782300 nyc-bc-rp-01 0 24 0
1447782300 nyc-bc-rp-02 0 16 2
1447782300 nyc-bc-sg-01 53 26 5346
1447782300 nyc-bc-sg-02 62 28 5367
1447782300 nyc-bc-sg-03 55 28 5258
1447782300 syd-bc-ce-01 1 53 72
1447782300 syd-bc-ce-02 1 48 20
1447782360 chn-bc-ce-01 0 41 0
1447782360 chn-bc-ce-02 0 40 0
1447782360 chn-bc-ce-03 0 30 24
1447782360 chn-bc-sg-01 2 22 272
1447782360 chn-bc-sg-02 1 22 256
1447782360 lon-bc-sg-01 26 23 3250
1447782360 lon-bc-sg-02 23 23 3204
1447782360 tok-bc-ce-01 0 33 29
1447782360 tok-bc-ce-02 1 24 23
1447782360 tok-bc-sg-01 3 21 84
1447782360 snd-bc-sg-01 10 24 504
1447782360 snd-bc-sg-02 9 23 427
1447782360 bos-bc-ce-03 1 17 3
1447782360 bos-bc-ce-04 1 24 0
1447782360 bos-bc-drp-01 36 59 13914
1447782360 bos-bc-drp-02 33 58 13878
1447782360 bos-bc-rp-01 4 18 53
1447782360 bos-bc-sg-01 42 29 4473
1447782360 bos-bc-sg-02 45 25 4095
1447782360 bos-bc-sg-03 45 25 4054
1447782360 sng-bc-ce-01 1 25 81
1447782360 sng-bc-ce-02 1 25 70
1447782360 sng-bc-sg-01 2 18 193
1447782360 sng-bc-sg-02 8 24 1322
1447782360 kor-bc-ce-01 1 46 35
1447782360 kor-bc-ce-02 1 42 13
1447782360 nyc-bc-ce-05 1 15 4
1447782360 nyc-bc-ce-06 0 30 2
1447782360 nyc-bc-drp-01 0 20 1
1447782360 nyc-bc-drp-02 0 20 0
1447782360 nyc-bc-rp-01 0 24 0
1447782360 nyc-bc-rp-02 0 16 0
1447782360 nyc-bc-sg-01 51 26 5327
1447782360 nyc-bc-sg-02 59 27 5351
1447782360 nyc-bc-sg-03 55 28 5293
1447782360 syd-bc-ce-01 2 53 72
1447782360 syd-bc-ce-02 1 48 21
1447782420 chn-bc-ce-01 0 41 0
1447782420 chn-bc-ce-02 1 40 0
1447782420 chn-bc-ce-03 0 30 26
1447782420 chn-bc-sg-01 1 22 279
1447782420 chn-bc-sg-02 1 22 259
1447782420 lon-bc-sg-01 22 23 3245
1447782420 lon-bc-sg-02 23 23 3194
1447782420 tok-bc-ce-01 0 32 25
1447782420 tok-bc-ce-02 1 24 21
1447782420 tok-bc-sg-01 3 21 81
1447782420 snd-bc-sg-01 9 25 490
1447782420 snd-bc-sg-02 7 23 426
1447782420 bos-bc-ce-03 1 17 3
1447782420 bos-bc-ce-04 1 24 0
1447782420 bos-bc-drp-01 33 59 13759
1447782420 bos-bc-drp-02 29 58 13718
1447782420 bos-bc-rp-01 5 18 56
1447782420 bos-bc-sg-01 45 29 4426
1447782420 bos-bc-sg-02 44 25 4097
1447782420 bos-bc-sg-03 46 25 3981
1447782420 sng-bc-ce-01 1 25 75
1447782420 sng-bc-ce-02 1 26 68
1447782420 sng-bc-sg-01 2 18 198
1447782420 sng-bc-sg-02 7 24 1308
1447782420 kor-bc-ce-01 1 47 36
1447782420 kor-bc-ce-02 1 42 11
1447782420 nyc-bc-ce-05 1 15 3
1447782420 nyc-bc-ce-06 0 30 2
1447782420 nyc-bc-drp-01 0 20 1
1447782420 nyc-bc-drp-02 0 20 0
1447782420 nyc-bc-rp-01 0 24 0
1447782420 nyc-bc-rp-02 0 16 0
1447782420 nyc-bc-sg-01 55 26 5335
1447782420 nyc-bc-sg-02 60 28 5322
1447782420 nyc-bc-sg-03 56 28 5291
1447782420 syd-bc-ce-01 1 53 70
1447782420 syd-bc-ce-02 1 48 18
1447782480 chn-bc-ce-01 0 41 0
1447782480 chn-bc-ce-02 0 40 0
1447782480 chn-bc-ce-03 0 30 30
1447782480 chn-bc-sg-01 2 22 276
1447782480 chn-bc-sg-02 2 22 256
1447782480 lon-bc-sg-01 22 23 3242
1447782480 lon-bc-sg-02 25 23 3153
1447782480 tok-bc-ce-01 0 32 23
1447782480 tok-bc-ce-02 1 24 18
1447782480 tok-bc-sg-01 3 21 71
1447782480 snd-bc-sg-01 9 24 491
1447782480 snd-bc-sg-02 8 23 429
1447782480 bos-bc-ce-03 1 17 3
1447782480 bos-bc-ce-04 1 24 0
1447782480 bos-bc-drp-01 29 58 13750
1447782480 bos-bc-drp-02 28 58 13730
1447782480 bos-bc-rp-01 5 18 64
1447782480 bos-bc-sg-01 46 29 4403
1447782480 bos-bc-sg-02 45 25 4109
1447782480 bos-bc-sg-03 48 25 3978
1447782480 sng-bc-ce-01 1 25 70
1447782480 sng-bc-ce-02 1 26 64
1447782480 sng-bc-sg-01 2 18 191
1447782480 sng-bc-sg-02 7 24 1292
1447782480 kor-bc-ce-01 1 46 36
1447782480 kor-bc-ce-02 1 42 13
1447782480 nyc-bc-ce-05 1 15 4
1447782480 nyc-bc-ce-06 0 30 2
1447782480 nyc-bc-drp-01 0 20 1
1447782480 nyc-bc-drp-02 0 20 0
1447782480 nyc-bc-rp-01 0 24 0
1447782480 nyc-bc-rp-02 0 16 0
1447782480 nyc-bc-sg-01 52 26 5346
1447782480 nyc-bc-sg-02 66 28 5386
1447782480 nyc-bc-sg-03 54 28 5262
1447782480 syd-bc-ce-01 1 53 71
1447782480 syd-bc-ce-02 1 48 14
1447782540 chn-bc-ce-01 0 41 2
1447782540 chn-bc-ce-02 0 40 2
1447782540 chn-bc-ce-03 0 30 27
1447782540 chn-bc-sg-01 2 22 267
1447782540 chn-bc-sg-02 1 22 256
1447782540 lon-bc-sg-01 27 23 3225
1447782540 lon-bc-sg-02 24 23 3157
1447782540 tok-bc-ce-01 0 32 27
1447782540 tok-bc-ce-02 1 24 23
1447782540 tok-bc-sg-01 3 21 77
1447782540 snd-bc-sg-01 9 24 492
1447782540 snd-bc-sg-02 8 23 433
1447782540 bos-bc-ce-03 1 17 4
1447782540 bos-bc-ce-04 1 24 0
1447782540 bos-bc-drp-01 32 58 13761
1447782540 bos-bc-drp-02 30 58 13665
1447782540 bos-bc-rp-01 5 18 63
1447782540 bos-bc-sg-01 45 29 4433
1447782540 bos-bc-sg-02 46 25 4059
1447782540 bos-bc-sg-03 44 25 4010
1447782540 sng-bc-ce-01 1 25 77
1447782540 sng-bc-ce-02 1 26 68
1447782540 sng-bc-sg-01 2 18 201
1447782540 sng-bc-sg-02 7 24 1294
1447782540 kor-bc-ce-01 1 46 41
1447782540 kor-bc-ce-02 1 42 20
1447782540 nyc-bc-ce-05 1 15 7
1447782540 nyc-bc-ce-06 0 30 4
1447782540 nyc-bc-drp-01 0 20 1
1447782540 nyc-bc-drp-02 0 20 1
1447782540 nyc-bc-rp-01 0 24 0
1447782540 nyc-bc-rp-02 0 16 0
1447782540 nyc-bc-sg-01 51 26 5368
1447782540 nyc-bc-sg-02 71 28 5331
1447782540 nyc-bc-sg-03 54 28 5232
1447782540 syd-bc-ce-01 1 53 74
1447782540 syd-bc-ce-02 1 48 18
1447782600 chn-bc-ce-01 0 41 2
1447782600 chn-bc-ce-02 0 40 2
1447782600 chn-bc-ce-03 0 30 28
1447782600 chn-bc-sg-01 2 22 268
1447782600 chn-bc-sg-02 2 22 263
1447782600 lon-bc-sg-01 24 23 3234
1447782600 lon-bc-sg-02 22 23 3148
1447782600 tok-bc-ce-01 0 33 23
1447782600 tok-bc-ce-02 1 24 21
1447782600 tok-bc-sg-01 3 21 74
1447782600 snd-bc-sg-01 9 24 494
1447782600 snd-bc-sg-02 9 23 430
1447782600 bos-bc-ce-03 1 17 4
1447782600 bos-bc-ce-04 1 24 0
1447782600 bos-bc-drp-01 34 58 13561
1447782600 bos-bc-drp-02 33 58 13517
1447782600 bos-bc-rp-01 5 18 55
1447782600 bos-bc-sg-01 43 29 4456
1447782600 bos-bc-sg-02 44 25 4048
1447782600 bos-bc-sg-03 46 25 3981
1447782600 sng-bc-ce-01 1 25 69
1447782600 sng-bc-ce-02 1 26 67
1447782600 sng-bc-sg-01 2 18 201
1447782600 sng-bc-sg-02 8 24 1294
1447782600 kor-bc-ce-01 1 46 40
1447782600 kor-bc-ce-02 1 42 17
1447782600 nyc-bc-ce-05 1 15 6
1447782600 nyc-bc-ce-06 0 30 3
1447782600 nyc-bc-drp-01 0 20 0
1447782600 nyc-bc-drp-02 0 20 1
1447782600 nyc-bc-rp-01 0 24 0
1447782600 nyc-bc-rp-02 0 16 0
1447782600 nyc-bc-sg-01 52 26 5348
1447782600 nyc-bc-sg-02 64 28 5273
1447782600 nyc-bc-sg-03 56 28 5260
1447782600 syd-bc-ce-01 2 53 75
1447782600 syd-bc-ce-02 1 48 21
1447782660 chn-bc-ce-01 0 41 1
1447782660 chn-bc-ce-02 0 40 1
1447782660 chn-bc-ce-03 0 30 26
1447782660 chn-bc-sg-01 2 22 268
1447782660 chn-bc-sg-02 2 22 248
1447782660 lon-bc-sg-01 24 23 3267
1447782660 lon-bc-sg-02 22 23 3125
1447782660 tok-bc-ce-01 0 33 20
1447782660 tok-bc-ce-02 1 24 18
1447782660 tok-bc-sg-01 3 21 74
1447782660 snd-bc-sg-01 9 24 491
1447782660 snd-bc-sg-02 10 23 439
1447782660 bos-bc-ce-03 1 17 3
1447782660 bos-bc-ce-04 1 24 0
1447782660 bos-bc-drp-01 31 58 13442
1447782660 bos-bc-drp-02 30 58 13418
1447782660 bos-bc-rp-01 4 18 48
1447782660 bos-bc-sg-01 43 29 4491
1447782660 bos-bc-sg-02 42 25 4079
1447782660 bos-bc-sg-03 47 25 3990
1447782660 sng-bc-ce-01 1 25 74
1447782660 sng-bc-ce-02 1 26 69
1447782660 sng-bc-sg-01 2 18 196
1447782660 sng-bc-sg-02 7 24 1292
1447782660 kor-bc-ce-01 1 46 37
1447782660 kor-bc-ce-02 1 42 12
1447782660 nyc-bc-ce-05 1 15 4
1447782660 nyc-bc-ce-06 0 30 1
1447782660 nyc-bc-drp-01 0 20 0
1447782660 nyc-bc-drp-02 0 20 0
1447782660 nyc-bc-rp-01 0 24 0
1447782660 nyc-bc-rp-02 0 16 0
1447782660 nyc-bc-sg-01 52 26 5407
1447782660 nyc-bc-sg-02 67 28 5309
1447782660 nyc-bc-sg-03 54 28 5289
1447782660 syd-bc-ce-01 2 53 73
1447782660 syd-bc-ce-02 1 48 20
1447782720 chn-bc-ce-01 0 41 1
1447782720 chn-bc-ce-02 1 40 1
1447782720 chn-bc-ce-03 0 30 31
1447782720 chn-bc-sg-01 2 22 270
1447782720 chn-bc-sg-02 1 22 244
1447782720 lon-bc-sg-01 26 23 3227
1447782720 lon-bc-sg-02 25 23 3104
1447782720 tok-bc-ce-01 0 32 21
1447782720 tok-bc-ce-02 1 24 20
1447782720 tok-bc-sg-01 3 21 72
1447782720 snd-bc-sg-01 10 24 481
1447782720 snd-bc-sg-02 8 23 436
1447782720 bos-bc-ce-03 1 17 4
1447782720 bos-bc-ce-04 1 24 0
1447782720 bos-bc-drp-01 32 58 13440
1447782720 bos-bc-drp-02 30 58 13399
1447782720 bos-bc-rp-01 2 18 48
1447782720 bos-bc-sg-01 42 29 4491
1447782720 bos-bc-sg-02 41 25 4034
1447782720 bos-bc-sg-03 45 25 4006
1447782720 sng-bc-ce-01 1 25 76
1447782720 sng-bc-ce-02 1 26 75
1447782720 sng-bc-sg-01 2 18 196
1447782720 sng-bc-sg-02 8 24 1290
1447782720 kor-bc-ce-01 1 47 37
1447782720 kor-bc-ce-02 1 42 10
1447782720 nyc-bc-ce-05 1 15 4
1447782720 nyc-bc-ce-06 0 30 1
1447782720 nyc-bc-drp-01 0 20 1
1447782720 nyc-bc-drp-02 0 20 0
1447782720 nyc-bc-rp-01 1 24 0
1447782720 nyc-bc-rp-02 0 16 0
1447782720 nyc-bc-sg-01 53 26 5404
1447782720 nyc-bc-sg-02 63 28 5330
